date,name,calls,voicemail,call_time,request_type,number_done,pages_sent,time_spent,cds_created,images_clouded,comment
07/23/2022,Elijah Nguyen,83,72,4,Attorney,66,3922,4,24,182,
08/13/2023,Noah Rodriguez,79,13,8,Patient,34,671,1,4,197,
11/18/2023,Elijah Nguyen,239,22,7,Patient,72,3270,6,24,177,
01/17/2023,Noah Rodriguez,207,17,0,Continuing care,47,4631,7,2,106,
11/30/2022,James McCarty,49,9,6,Law enforcement,79,891,3,32,146,
05/24/2022,Karen Smith,10,9,4,Patient,25,3438,8,23,74,
08/23/2023,Ava Singh,208,52,0,Continuing care,39,3110,2,17,73,
01/24/2023,Liam Patel,218,57,5,Law enforcement,42,74,4,25,138,
09/17/2022,Noah Rodriguez,76,32,0,Attorney,60,4481,5,9,34,
02/06/2022,Elijah Nguyen,52,30,2,Regulatory,47,4494,7,36,114,
08/27/2022,Noah Rodriguez,58,45,8,Attorney,39,3078,2,10,160,
04/13/2023,Noah Rodriguez,93,64,2,Law enforcement,53,258,7,12,195,
02/14/2023,James McCarty,148,56,8,Continuing care,80,4950,3,6,116,
04/04/2023,Karen Smith,36,3,7,Attorney,12,1955,2,6,154,
08/01/2022,Sophia Kim,198,5,5,Work comp,76,4168,3,29,80,
12/30/2022,Elijah Nguyen,23,37,0,Continuing care,83,2419,2,27,93,
01/05/2023,Liam Patel,49,59,5,Regulatory,21,1589,0,24,50,
12/26/2023,Sophia Kim,157,28,5,Regulatory,81,4168,6,20,193,
02/20/2023,James McCarty,11,48,3,Continuing care,25,517,5,17,54,
03/07/2022,Noah Rodriguez,140,48,8,Attorney,92,51,3,6,156,
05/01/2022,Ava Singh,238,44,1,Attorney,42,3919,4,34,57,
03/26/2022,James McCarty,81,25,3,Insurance,66,4622,7,31,196,
01/01/2023,Sophia Kim,176,12,2,Regulatory,16,3078,1,37,108,
07/01/2023,Sophia Kim,217,2,3,Patient,26,3358,6,16,15,
04/18/2022,Karen Smith,206,28,4,Regulatory,40,4076,8,2,64,
09/15/2023,Ava Singh,237,5,6,Work comp,12,23,2,1,80,
03/12/2023,Noah Rodriguez,18,61,3,Patient,89,4020,5,3,116,
03/22/2023,Sophia Kim,14,9,8,Patient,75,2067,8,34,44,
05/31/2023,Sophia Kim,247,32,5,Insurance,28,2217,7,0,174,
04/12/2023,Elijah Nguyen,134,70,6,Attorney,63,3423,1,33,182,
06/29/2023,Sophia Kim,197,35,5,Patient,62,3916,3,39,140,
05/03/2023,Elijah Nguyen,205,32,6,Continuing care,45,1945,4,30,75,
06/11/2022,Karen Smith,143,4,1,Attorney,39,3718,4,25,90,
07/21/2022,James McCarty,248,59,7,Insurance,52,2990,6,1,9,
02/21/2022,James McCarty,232,7,7,Attorney,102,102,6,16,146,
01/20/2023,Liam Patel,35,2,7,Patient,10,772,4,23,70,
02/02/2022,Ava Singh,22,67,1,Patient,89,3045,8,18,76,
03/26/2023,Karen Smith,173,68,1,Regulatory,33,3183,1,0,2,
07/15/2023,Liam Patel,159,23,6,Continuing care,101,3655,3,9,111,
08/24/2022,James McCarty,51,28,4,Regulatory,41,4674,0,23,72,
01/08/2022,Karen Smith,11,31,0,Patient,57,997,6,40,170,
11/02/2023,Karen Smith,49,42,3,Work comp,45,2748,3,22,83,
08/17/2023,Elijah Nguyen,165,0,8,Insurance,12,2221,8,38,187,
08/07/2023,Sophia Kim,214,25,1,Attorney,40,4323,6,38,88,
08/09/2023,Sophia Kim,209,49,0,Patient,75,1991,1,10,39,
05/28/2023,Noah Rodriguez,162,1,4,Work comp,13,2781,6,0,59,
12/08/2023,Karen Smith,105,48,5,Attorney,94,3812,7,16,128,
03/21/2022,Karen Smith,71,69,8,Continuing care,11,665,1,4,8,
04/14/2023,Noah Rodriguez,148,41,3,Regulatory,71,1663,0,10,52,
01/31/2023,James McCarty,126,4,7,Continuing care,31,787,8,10,52,
11/06/2022,James McCarty,164,50,5,Law enforcement,21,2811,8,18,68,
06/22/2022,Ava Singh,195,71,2,Continuing care,78,607,5,7,171,
06/02/2022,Liam Patel,210,32,2,Insurance,103,2930,0,31,0,
06/22/2022,Noah Rodriguez,42,9,7,Continuing care,2,3953,0,20,56,
01/22/2022,Sophia Kim,205,51,3,Attorney,35,4544,1,25,134,
01/17/2022,Elijah Nguyen,242,41,3,Law enforcement,42,2562,4,8,44,
07/17/2022,James McCarty,205,11,7,Law enforcement,23,3621,7,42,127,
04/25/2022,Liam Patel,240,22,2,Continuing care,58,2656,6,14,86,
06/29/2023,James McCarty,153,9,1,Regulatory,17,1306,2,35,127,
12/05/2022,Ava Singh,225,73,3,Attorney,30,3409,7,14,182,
12/09/2023,Liam Patel,26,62,0,Work comp,38,2096,0,29,54,
12/29/2023,Ava Singh,222,45,4,Attorney,73,1436,2,13,70,
06/05/2023,Ava Singh,75,39,8,Patient,93,858,4,24,58,
06/01/2023,Liam Patel,45,65,0,Law enforcement,29,4977,4,30,52,
07/21/2022,Karen Smith,163,69,1,Attorney,5,1937,7,44,116,
11/12/2023,Elijah Nguyen,38,21,0,Regulatory,18,1630,6,8,159,
10/31/2023,Noah Rodriguez,234,0,6,Attorney,73,3560,8,44,192,
10/17/2023,Karen Smith,29,51,6,Continuing care,61,3505,2,3,60,
01/16/2023,Ava Singh,183,61,5,Patient,86,613,8,43,76,
07/23/2023,Noah Rodriguez,221,58,1,Work comp,85,4210,2,33,159,
03/05/2023,Elijah Nguyen,92,44,5,Work comp,70,4613,1,12,41,
12/09/2022,Noah Rodriguez,74,50,2,Continuing care,39,4753,2,38,179,
12/01/2023,Karen Smith,53,41,2,Law enforcement,0,1532,3,40,79,
07/17/2022,James McCarty,97,62,1,Insurance,73,4264,1,13,151,
10/12/2022,Sophia Kim,63,65,5,Attorney,63,3500,2,22,10,
08/22/2022,Liam Patel,196,67,8,Patient,70,3625,3,26,36,
05/19/2023,Noah Rodriguez,54,13,4,Insurance,7,2520,1,29,21,
01/17/2023,Ava Singh,66,68,3,Regulatory,86,3482,7,37,79,
11/24/2023,Liam Patel,245,33,7,Regulatory,21,4863,0,28,185,
09/05/2022,Sophia Kim,18,67,8,Insurance,77,488,8,27,183,
09/09/2022,Elijah Nguyen,190,27,8,Patient,47,4724,1,38,51,
10/10/2022,Noah Rodriguez,242,47,5,Patient,19,2218,4,32,125,
07/06/2023,James McCarty,56,9,6,Insurance,30,1448,6,5,97,
03/05/2023,Ava Singh,79,9,6,Regulatory,42,2980,0,3,157,
11/01/2022,Elijah Nguyen,46,3,5,Insurance,33,901,3,30,55,
05/04/2023,Karen Smith,149,29,5,Attorney,89,1585,4,42,175,
09/28/2022,Ava Singh,126,64,3,Patient,43,3641,4,18,125,
09/13/2023,Liam Patel,71,16,2,Insurance,100,1748,3,4,135,
01/17/2023,Sophia Kim,245,33,6,Insurance,42,2995,3,25,113,
08/18/2022,James McCarty,25,60,8,Attorney,102,4660,6,0,62,
07/25/2022,Karen Smith,87,66,5,Law enforcement,39,4454,4,17,84,
02/25/2022,Karen Smith,165,19,3,Insurance,3,1353,3,24,184,
06/30/2022,Karen Smith,2,51,4,Law enforcement,53,4361,8,19,138,
07/15/2023,Liam Patel,204,13,2,Regulatory,94,2116,6,28,150,
10/13/2022,James McCarty,95,46,6,Attorney,86,625,7,40,163,
05/27/2022,Elijah Nguyen,17,25,2,Attorney,17,1402,8,43,167,
02/11/2022,James McCarty,159,66,0,Insurance,78,3759,7,37,101,
04/22/2023,James McCarty,39,57,7,Insurance,86,2483,2,17,167,
09/02/2023,Sophia Kim,178,65,0,Attorney,86,4623,3,1,91,
08/15/2022,James McCarty,212,14,1,Regulatory,31,1978,5,12,104,
03/10/2023,Noah Rodriguez,47,11,3,Attorney,11,1600,7,17,2,
10/30/2022,Liam Patel,151,14,1,Regulatory,50,3052,4,12,31,
01/06/2022,Sophia Kim,41,53,5,Law enforcement,54,3381,8,12,175,
07/03/2023,Noah Rodriguez,8,32,5,Continuing care,2,4999,0,28,172,
01/20/2023,Elijah Nguyen,55,4,7,Continuing care,74,4996,8,4,30,
07/04/2023,Liam Patel,95,9,4,Regulatory,19,3960,5,9,85,
04/28/2022,Elijah Nguyen,67,17,7,Attorney,65,4714,5,26,177,
06/14/2023,Sophia Kim,53,38,4,Law enforcement,26,332,1,28,143,
11/26/2022,Karen Smith,224,46,6,Work comp,63,4900,8,16,17,
10/24/2022,Liam Patel,22,17,0,Attorney,23,3126,1,28,139,
05/18/2022,Liam Patel,187,68,3,Patient,48,4440,6,18,10,
05/17/2022,Karen Smith,14,50,3,Work comp,14,1633,6,8,51,
12/05/2022,Liam Patel,157,29,2,Continuing care,95,3816,1,25,14,
06/24/2022,Noah Rodriguez,113,36,5,Patient,2,2713,5,18,105,
03/07/2022,Noah Rodriguez,118,16,7,Insurance,79,4669,5,24,117,
02/05/2023,Sophia Kim,111,28,8,Attorney,60,2086,6,43,20,
07/13/2022,Elijah Nguyen,60,53,0,Insurance,40,371,7,2,129,
11/04/2022,James McCarty,77,3,4,Regulatory,98,934,6,17,149,
01/03/2022,Sophia Kim,244,12,4,Work comp,71,1385,3,39,119,
02/14/2022,Karen Smith,0,0,2,Insurance,26,1487,3,11,116,
09/14/2023,Ava Singh,148,30,7,Attorney,52,2605,5,12,34,
05/04/2022,Elijah Nguyen,19,46,6,Regulatory,90,206,3,14,96,
05/14/2023,Elijah Nguyen,0,11,6,Insurance,80,2351,3,42,102,
12/08/2022,Ava Singh,38,29,8,Work comp,7,4814,7,20,101,
02/28/2022,Karen Smith,54,33,0,Patient,97,2351,3,6,147,
08/25/2022,Noah Rodriguez,226,0,7,Insurance,27,505,8,22,197,
05/11/2023,Noah Rodriguez,70,39,1,Patient,62,3668,6,15,9,
02/09/2022,Liam Patel,116,56,7,Patient,3,1982,1,32,43,
03/30/2022,Sophia Kim,25,63,4,Attorney,51,4759,4,1,46,
06/19/2023,James McCarty,166,31,8,Regulatory,89,2943,8,20,24,
02/03/2022,Ava Singh,158,2,0,Attorney,0,3405,4,43,181,
05/15/2022,Elijah Nguyen,96,69,6,Attorney,23,396,7,1,89,
12/01/2023,Elijah Nguyen,212,62,2,Continuing care,74,3038,3,26,156,
11/23/2023,Sophia Kim,63,2,4,Law enforcement,90,1254,3,9,109,
12/26/2023,Liam Patel,231,32,0,Attorney,96,3296,5,21,3,
03/19/2023,Elijah Nguyen,223,67,1,Law enforcement,92,1936,2,23,46,
03/04/2022,Elijah Nguyen,45,34,8,Law enforcement,41,4840,3,17,53,
09/16/2022,Karen Smith,27,70,1,Continuing care,84,3477,7,0,166,
02/12/2022,Sophia Kim,54,63,8,Work comp,87,2554,2,1,8,
06/28/2023,Karen Smith,30,53,4,Attorney,33,3526,8,7,177,
11/11/2022,Karen Smith,40,60,2,Patient,9,239,2,24,185,
08/05/2022,Liam Patel,216,63,1,Law enforcement,6,578,2,3,9,
04/29/2022,James McCarty,76,62,8,Law enforcement,57,496,7,2,128,
12/01/2023,James McCarty,61,63,5,Law enforcement,68,3274,1,34,7,
09/28/2023,Noah Rodriguez,243,34,4,Work comp,39,717,4,4,84,
11/19/2022,James McCarty,192,32,8,Continuing care,78,4871,5,5,37,
05/04/2023,Ava Singh,180,72,4,Patient,12,1632,8,21,70,
04/09/2023,Sophia Kim,206,1,4,Insurance,4,148,2,15,138,
11/09/2022,Ava Singh,235,44,8,Attorney,5,1567,5,21,66,
06/13/2023,Karen Smith,73,44,7,Insurance,19,4506,6,36,41,
09/25/2023,Elijah Nguyen,46,69,2,Continuing care,31,703,5,23,157,
01/05/2022,Ava Singh,240,59,7,Patient,88,3774,2,37,31,
03/05/2022,Elijah Nguyen,236,15,0,Work comp,34,4466,5,5,171,
01/20/2023,Noah Rodriguez,156,6,7,Work comp,73,3781,5,27,119,
10/09/2023,Ava Singh,164,17,0,Law enforcement,41,4363,8,34,183,
05/22/2022,Karen Smith,231,17,0,Patient,87,386,5,2,165,
05/11/2022,Sophia Kim,48,4,8,Regulatory,49,4672,0,1,184,
10/30/2022,James McCarty,19,8,8,Attorney,85,4096,6,15,114,
01/12/2023,James McCarty,151,69,1,Regulatory,20,1115,1,1,150,
02/01/2022,Elijah Nguyen,145,47,0,Regulatory,60,3862,6,7,82,
02/04/2023,Karen Smith,102,60,4,Attorney,14,3875,2,40,192,
12/29/2023,James McCarty,194,39,6,Law enforcement,52,4773,6,37,13,
05/26/2022,Sophia Kim,182,25,0,Law enforcement,6,3946,4,1,167,
04/07/2022,Noah Rodriguez,24,56,8,Attorney,80,2616,6,25,58,
04/01/2022,James McCarty,197,1,6,Attorney,43,4324,0,17,162,
06/29/2022,Sophia Kim,152,34,2,Attorney,2,2320,5,40,40,
08/21/2023,Elijah Nguyen,145,36,5,Attorney,92,975,1,32,18,
04/07/2023,Ava Singh,206,36,6,Work comp,16,1721,7,41,18,
03/18/2022,Karen Smith,43,45,7,Work comp,85,3950,3,31,11,
01/14/2022,Karen Smith,168,54,3,Attorney,83,2170,1,16,172,
11/20/2023,James McCarty,13,3,8,Law enforcement,102,1644,1,32,193,
12/03/2022,Elijah Nguyen,102,38,1,Regulatory,6,1585,1,44,40,
11/23/2023,Elijah Nguyen,239,30,3,Continuing care,47,2226,3,22,190,
04/24/2023,Noah Rodriguez,69,34,2,Continuing care,76,4312,0,25,30,
11/04/2023,Karen Smith,222,45,7,Attorney,100,4663,6,13,0,
04/01/2023,Noah Rodriguez,57,72,5,Attorney,56,3505,6,26,24,
02/14/2023,Liam Patel,137,69,8,Law enforcement,34,4171,8,10,98,
03/05/2022,Elijah Nguyen,242,23,4,Work comp,37,1264,7,40,170,
09/08/2022,Ava Singh,124,42,1,Continuing care,71,3769,8,17,55,
09/27/2023,Sophia Kim,0,10,8,Regulatory,56,4639,3,42,131,
07/01/2023,Noah Rodriguez,189,42,5,Law enforcement,5,3398,0,24,101,
04/20/2023,Elijah Nguyen,192,53,6,Continuing care,96,1548,4,4,119,
06/21/2022,Karen Smith,69,64,1,Insurance,48,356,0,13,137,
07/20/2022,Sophia Kim,153,23,4,Insurance,65,1723,0,34,131,
09/13/2022,Elijah Nguyen,223,10,3,Law enforcement,103,4649,0,41,135,
06/05/2022,Liam Patel,82,38,5,Attorney,23,4792,0,9,28,
05/01/2023,Karen Smith,193,23,2,Law enforcement,23,3689,4,34,141,
02/17/2022,Liam Patel,4,70,2,Insurance,87,1729,1,24,1,
03/22/2023,Ava Singh,188,6,1,Insurance,26,3147,6,30,17,
03/29/2022,Elijah Nguyen,155,72,3,Work comp,82,1204,4,34,4,
11/29/2022,Sophia Kim,41,57,1,Continuing care,102,755,7,43,59,
12/05/2022,Sophia Kim,131,23,6,Patient,80,1284,0,13,128,
10/30/2023,Noah Rodriguez,39,4,8,Regulatory,25,3006,4,43,171,
07/05/2022,Liam Patel,125,64,1,Insurance,32,558,3,13,145,
10/29/2023,Elijah Nguyen,123,71,8,Attorney,31,4320,2,21,154,
09/27/2023,Karen Smith,87,40,8,Law enforcement,33,2576,8,10,5,
07/10/2023,Elijah Nguyen,183,59,8,Law enforcement,18,4060,7,15,98,
02/07/2023,Ava Singh,101,53,2,Regulatory,32,481,8,27,71,
11/26/2022,Sophia Kim,34,59,2,Patient,20,2521,3,4,12,
07/07/2023,Elijah Nguyen,6,62,1,Insurance,18,621,5,2,65,
09/25/2023,Ava Singh,111,65,0,Patient,59,3030,4,20,61,
02/02/2023,Elijah Nguyen,240,53,8,Patient,86,3594,5,18,92,
01/03/2022,Elijah Nguyen,162,60,1,Regulatory,65,1718,2,33,65,
09/26/2022,Karen Smith,50,70,2,Continuing care,84,769,0,8,122,
07/12/2022,Liam Patel,231,4,7,Attorney,47,742,0,43,184,
11/13/2022,Sophia Kim,95,73,7,Regulatory,52,227,7,14,105,
08/20/2023,Ava Singh,7,9,5,Insurance,84,4406,0,42,147,
06/09/2022,Ava Singh,112,20,7,Insurance,25,1955,5,36,125,
05/12/2023,James McCarty,239,19,6,Work comp,88,315,5,9,171,
03/10/2022,James McCarty,9,39,8,Regulatory,99,3152,0,37,109,
07/16/2022,Elijah Nguyen,65,47,3,Regulatory,103,2682,3,41,180,
06/12/2023,Elijah Nguyen,108,51,6,Continuing care,13,2594,0,28,150,
05/02/2022,Ava Singh,191,61,8,Law enforcement,19,3526,6,16,51,
04/20/2023,James McCarty,63,35,2,Continuing care,103,1789,0,43,87,
08/06/2023,Karen Smith,178,32,2,Law enforcement,96,113,6,4,114,
09/19/2023,James McCarty,75,8,7,Regulatory,9,542,6,42,80,
08/31/2023,James McCarty,80,31,6,Work comp,0,1814,2,25,20,
10/02/2023,Liam Patel,38,59,0,Continuing care,47,1806,3,34,77,
02/07/2022,Sophia Kim,210,56,3,Law enforcement,17,585,5,29,184,
06/26/2023,Ava Singh,49,14,7,Attorney,24,3092,6,39,114,
12/21/2022,Ava Singh,177,71,5,Law enforcement,76,2856,5,24,166,
09/07/2023,Ava Singh,50,70,2,Insurance,98,1868,7,34,138,
04/15/2023,James McCarty,192,68,7,Insurance,63,3910,8,35,198,
09/13/2022,Ava Singh,63,22,0,Law enforcement,24,4459,8,24,55,
05/30/2022,Karen Smith,237,4,5,Work comp,100,1811,2,17,153,
08/18/2023,Liam Patel,150,66,8,Continuing care,91,3361,6,0,151,
06/07/2023,Sophia Kim,25,7,2,Continuing care,58,2749,1,37,84,
02/16/2023,James McCarty,34,61,6,Insurance,37,3764,3,42,62,
12/28/2023,Ava Singh,124,31,5,Attorney,23,3479,4,27,87,
08/31/2022,Sophia Kim,173,61,2,Continuing care,56,4115,5,14,196,
11/28/2022,Noah Rodriguez,149,43,2,Attorney,78,4341,8,10,93,
12/25/2022,Ava Singh,86,74,5,Continuing care,42,2939,6,42,140,
01/20/2022,Karen Smith,93,72,5,Law enforcement,67,2831,4,38,109,
06/02/2023,Liam Patel,5,16,5,Law enforcement,87,2458,8,32,18,
08/19/2022,Liam Patel,168,20,2,Regulatory,98,167,8,16,188,
03/22/2022,Liam Patel,230,26,1,Patient,24,3431,8,36,107,
04/10/2022,Sophia Kim,71,64,3,Work comp,90,4341,2,32,47,
10/19/2023,Elijah Nguyen,159,11,4,Attorney,69,3680,8,17,96,
05/16/2023,Liam Patel,178,67,5,Continuing care,51,4711,2,28,61,
05/31/2023,James McCarty,88,65,0,Work comp,35,4951,6,21,146,
08/30/2023,Karen Smith,185,8,5,Attorney,90,3308,2,14,163,
09/06/2022,Noah Rodriguez,188,43,3,Continuing care,18,2012,7,2,73,
05/22/2022,Ava Singh,239,20,2,Attorney,46,2121,5,7,149,
01/22/2023,Noah Rodriguez,96,50,2,Attorney,44,3674,4,4,53,
01/06/2023,Noah Rodriguez,46,6,5,Attorney,43,4896,8,36,31,
11/01/2022,Noah Rodriguez,52,63,6,Attorney,102,4190,5,33,191,
08/22/2023,Sophia Kim,128,9,2,Law enforcement,77,3666,2,10,163,
07/01/2022,Noah Rodriguez,119,32,6,Continuing care,94,4796,1,42,136,
11/29/2023,Liam Patel,0,59,2,Patient,21,3785,4,16,161,
05/21/2022,Ava Singh,22,48,0,Insurance,88,71,1,2,106,
08/22/2023,Noah Rodriguez,102,30,3,Patient,50,4424,0,40,135,
09/24/2022,Liam Patel,4,8,8,Continuing care,26,2739,8,20,31,
10/06/2023,Sophia Kim,93,10,6,Continuing care,43,3307,2,41,30,
07/06/2022,Ava Singh,25,3,5,Work comp,61,1824,0,15,17,
01/13/2023,Noah Rodriguez,102,59,6,Regulatory,102,2564,5,23,165,
07/09/2023,Noah Rodriguez,209,4,0,Regulatory,17,4921,7,33,83,
08/05/2023,Karen Smith,39,14,5,Regulatory,53,1739,3,42,190,
03/19/2022,Noah Rodriguez,157,33,3,Regulatory,63,4394,3,2,46,
05/27/2022,Liam Patel,47,16,5,Patient,62,2983,7,1,74,
07/19/2023,Ava Singh,84,55,5,Patient,21,373,3,31,114,
12/14/2023,Noah Rodriguez,204,25,4,Work comp,71,3034,1,23,195,
10/20/2023,Liam Patel,226,2,8,Patient,7,1744,6,22,9,
05/18/2022,Ava Singh,141,31,5,Regulatory,16,3825,0,8,128,
08/23/2022,Elijah Nguyen,181,14,3,Law enforcement,63,4895,1,40,83,
07/02/2023,Karen Smith,61,12,7,Work comp,42,615,1,30,49,
04/29/2023,Karen Smith,45,8,1,Insurance,40,1566,2,29,65,
09/11/2022,Karen Smith,159,26,0,Insurance,3,4318,6,18,72,
06/16/2023,Noah Rodriguez,193,65,1,Attorney,9,1257,6,24,164,
03/21/2023,Noah Rodriguez,41,32,3,Work comp,71,1559,3,31,94,
09/24/2023,Ava Singh,152,55,7,Patient,45,2504,5,43,7,
11/20/2022,Ava Singh,236,41,3,Regulatory,68,4261,4,13,58,
05/29/2023,Sophia Kim,248,67,6,Law enforcement,95,3888,3,21,196,
03/01/2022,Ava Singh,197,29,8,Work comp,38,3686,0,4,95,
10/03/2022,Elijah Nguyen,160,11,8,Law enforcement,84,4240,8,9,153,
04/05/2023,Noah Rodriguez,14,12,2,Work comp,103,2749,8,43,8,
09/01/2022,Liam Patel,208,60,1,Insurance,81,3123,1,16,115,
02/21/2023,Ava Singh,0,57,1,Work comp,62,402,7,1,18,
02/03/2022,Liam Patel,108,6,1,Insurance,96,1559,4,16,178,
05/08/2023,Karen Smith,78,49,5,Law enforcement,90,1576,4,31,39,
04/06/2022,James McCarty,183,30,7,Insurance,59,2109,0,6,31,
03/16/2022,Ava Singh,32,8,1,Continuing care,0,2681,4,0,196,
10/28/2023,Elijah Nguyen,31,65,2,Regulatory,88,1160,3,16,144,
06/02/2022,Ava Singh,190,19,0,Insurance,86,3197,7,11,53,
01/10/2023,Noah Rodriguez,126,17,1,Patient,4,231,1,17,148,
02/08/2022,Elijah Nguyen,227,26,2,Regulatory,42,1137,6,8,17,
11/20/2023,Sophia Kim,111,59,2,Continuing care,39,1513,8,41,102,
07/07/2023,Sophia Kim,146,66,7,Continuing care,39,4101,2,16,170,
05/22/2022,Karen Smith,164,3,1,Attorney,58,4209,4,6,129,
01/25/2023,Karen Smith,221,53,5,Attorney,39,2624,2,12,113,
12/06/2023,Elijah Nguyen,230,5,6,Attorney,90,1346,1,4,76,
04/24/2022,Sophia Kim,102,39,2,Regulatory,16,1722,3,24,46,
08/22/2022,Liam Patel,47,36,6,Patient,9,1150,4,42,142,
02/25/2023,Liam Patel,10,36,8,Continuing care,74,491,5,12,160,
09/26/2023,Ava Singh,241,42,8,Attorney,12,2560,2,26,126,
06/03/2023,Noah Rodriguez,62,58,7,Regulatory,17,2938,0,36,62,
10/07/2022,Sophia Kim,169,33,4,Insurance,37,4865,2,31,58,
11/13/2023,Ava Singh,57,46,7,Attorney,63,1669,1,38,94,
04/13/2022,Sophia Kim,189,18,8,Attorney,74,703,5,1,54,
09/09/2022,Liam Patel,248,15,5,Continuing care,85,476,3,42,35,
12/05/2023,Ava Singh,172,2,7,Regulatory,42,2423,5,12,41,
10/25/2022,Liam Patel,132,12,0,Law enforcement,53,4859,8,30,7,
09/28/2022,Liam Patel,27,66,5,Law enforcement,37,3851,7,31,42,
12/20/2022,Liam Patel,164,30,6,Insurance,40,1074,1,10,112,
08/06/2022,Ava Singh,93,18,3,Continuing care,2,204,2,44,145,
10/26/2023,Noah Rodriguez,51,70,6,Law enforcement,46,3700,7,23,68,
09/30/2022,Sophia Kim,141,50,3,Patient,49,1176,3,39,62,
07/11/2022,Karen Smith,126,36,6,Law enforcement,72,4794,6,32,184,
01/28/2022,Sophia Kim,167,55,8,Patient,75,953,8,0,104,
12/10/2022,Ava Singh,39,72,3,Patient,97,4269,3,23,198,
02/11/2023,Karen Smith,68,71,6,Patient,52,4913,0,1,101,
10/26/2022,Noah Rodriguez,190,32,8,Continuing care,92,164,5,15,70,
03/05/2022,Karen Smith,63,13,5,Attorney,70,1437,6,34,175,
05/15/2022,James McCarty,64,14,5,Attorney,99,2990,0,39,65,
11/17/2022,Ava Singh,247,59,4,Patient,27,1737,8,15,145,
08/18/2022,Noah Rodriguez,172,0,6,Patient,59,2576,1,31,78,
05/17/2022,Liam Patel,18,48,2,Law enforcement,18,4424,5,0,55,
04/17/2022,Ava Singh,31,36,7,Work comp,0,3908,1,36,160,
10/14/2022,Noah Rodriguez,240,51,2,Continuing care,100,3688,6,0,6,
03/20/2023,Karen Smith,230,7,3,Attorney,28,4829,7,4,61,
06/19/2023,Karen Smith,130,67,1,Law enforcement,82,4793,2,44,185,
12/14/2023,James McCarty,180,65,0,Insurance,22,1141,3,19,2,
01/03/2022,Liam Patel,134,28,4,Attorney,20,1423,0,11,196,
06/21/2022,Karen Smith,210,36,5,Attorney,75,3592,1,13,118,
04/29/2022,Liam Patel,84,31,7,Regulatory,18,1519,0,20,146,
04/25/2022,Ava Singh,2,48,3,Regulatory,37,1294,7,44,54,
02/19/2023,Elijah Nguyen,151,35,0,Attorney,22,1947,7,4,50,
10/17/2022,James McCarty,101,63,8,Work comp,30,1295,6,33,28,
05/31/2022,Ava Singh,37,67,5,Law enforcement,103,4434,0,11,160,
01/15/2022,James McCarty,214,61,7,Work comp,103,2612,8,40,94,
05/18/2023,Elijah Nguyen,218,40,2,Patient,75,3774,1,34,111,
05/22/2023,Noah Rodriguez,203,14,6,Attorney,13,3435,8,33,20,
05/15/2023,James McCarty,184,72,0,Patient,35,2328,3,16,28,
08/07/2023,Sophia Kim,193,12,7,Continuing care,18,4726,0,2,199,
07/27/2023,Elijah Nguyen,109,41,1,Law enforcement,4,2073,5,26,158,
02/24/2022,Elijah Nguyen,114,2,6,Attorney,48,4507,6,25,180,
02/21/2023,Karen Smith,165,48,8,Work comp,103,3723,7,14,116,
11/05/2023,Sophia Kim,101,11,2,Continuing care,25,347,1,32,12,
02/27/2022,Liam Patel,122,31,0,Insurance,28,1547,1,23,52,
08/23/2022,Elijah Nguyen,14,46,3,Law enforcement,92,387,1,40,115,
05/23/2023,Sophia Kim,93,41,8,Law enforcement,31,4474,4,14,123,
06/09/2022,Noah Rodriguez,200,45,3,Insurance,4,701,1,35,65,
10/26/2023,Liam Patel,15,38,8,Law enforcement,15,4700,5,29,16,
10/02/2022,Noah Rodriguez,62,24,1,Patient,54,3812,6,5,39,
05/03/2023,Karen Smith,78,21,2,Law enforcement,35,4854,2,18,184,
11/14/2022,Liam Patel,80,22,2,Attorney,70,2146,7,3,176,
10/12/2022,James McCarty,17,39,4,Continuing care,1,1196,7,6,68,
02/26/2023,Elijah Nguyen,165,23,5,Patient,82,1079,3,13,73,
06/13/2022,Elijah Nguyen,139,61,8,Patient,47,2899,8,0,33,
01/30/2023,Liam Patel,75,69,3,Law enforcement,99,4313,1,15,109,
07/09/2022,Ava Singh,64,1,5,Law enforcement,55,3867,1,24,195,
03/10/2023,James McCarty,149,40,4,Regulatory,75,4654,5,43,125,
10/27/2022,Liam Patel,204,51,1,Regulatory,92,319,6,2,93,
03/10/2023,James McCarty,157,47,3,Patient,53,1041,0,41,150,
09/10/2023,Sophia Kim,216,73,7,Insurance,93,2478,7,33,27,
02/20/2022,Karen Smith,226,8,4,Continuing care,92,4725,6,34,69,
10/17/2022,James McCarty,205,42,7,Attorney,67,2352,5,11,183,
10/04/2022,Elijah Nguyen,113,60,8,Work comp,97,1493,1,35,97,
02/11/2022,Karen Smith,212,6,2,Law enforcement,30,4396,4,39,87,
02/02/2023,Elijah Nguyen,235,12,1,Attorney,95,4170,5,18,41,
11/19/2022,Noah Rodriguez,160,25,8,Attorney,80,3116,1,32,177,
12/17/2023,Ava Singh,54,16,6,Continuing care,50,3746,4,42,144,
11/07/2023,Elijah Nguyen,132,70,7,Insurance,60,2683,1,1,135,
11/18/2023,Ava Singh,32,54,2,Continuing care,102,3949,8,11,36,
01/19/2022,James McCarty,151,65,2,Patient,2,737,1,10,172,
11/19/2023,Sophia Kim,182,70,7,Insurance,45,1360,0,40,182,
